date,open,high,low,close,volume
2023-10-03 00:00:00+05:30,3534.2,3534.2,3480.1,3513.85,1948148
2023-10-04 00:00:00+05:30,3486.3,3548.0,3477.3,3537.75,1788138
2023-10-05 00:00:00+05:30,3554.0,3624.0,3551.2,3589.35,2990768
2023-10-06 00:00:00+05:30,3591.0,3634.95,3575.05,3621.4,2075691
2023-10-09 00:00:00+05:30,3645.05,3679.0,3631.0,3638.35,4233074
2023-10-10 00:00:00+05:30,3640.05,3648.0,3601.35,3628.9,1848148
2023-10-11 00:00:00+05:30,3650.0,3650.0,3605.0,3609.9,2426417
2023-10-12 00:00:00+05:30,3575.0,3588.65,3538.1,3542.55,4241281
2023-10-13 00:00:00+05:30,3530.0,3577.0,3525.0,3570.85,2890357
2023-10-16 00:00:00+05:30,3566.0,3574.65,3519.1,3524.05,1671104
2023-10-17 00:00:00+05:30,3530.0,3534.15,3503.35,3507.05,1672065
2023-10-18 00:00:00+05:30,3511.0,3522.7,3484.0,3487.25,1408245
2023-10-19 00:00:00+05:30,3469.5,3476.85,3451.9,3455.65,1514545
2023-10-20 00:00:00+05:30,3450.4,3499.5,3444.05,3494.55,1481211
2023-10-23 00:00:00+05:30,3473.0,3478.95,3401.3,3410.15,1106272
2023-10-25 00:00:00+05:30,3390.5,3425.0,3377.2,3390.1,1518537
2023-10-26 00:00:00+05:30,3368.05,3373.7,3330.0,3336.75,1984471
2023-10-27 00:00:00+05:30,3350.0,3362.0,3337.0,3350.95,1108851
2023-10-30 00:00:00+05:30,3350.0,3382.85,3333.75,3378.55,910972
2023-10-31 00:00:00+05:30,3399.0,3399.0,3350.05,3368.75,999811
2023-11-01 00:00:00+05:30,3355.0,3371.6,3311.0,3330.65,1563475
2023-11-02 00:00:00+05:30,3343.2,3375.95,3343.2,3360.1,1245384
2023-11-03 00:00:00+05:30,3382.0,3387.9,3344.3,3350.9,1402598
2023-11-06 00:00:00+05:30,3375.0,3392.3,3359.0,3380.25,1099852
2023-11-07 00:00:00+05:30,3378.0,3404.15,3366.0,3370.45,1191144
2023-11-08 00:00:00+05:30,3371.45,3401.95,3369.55,3381.55,992899
2023-11-09 00:00:00+05:30,3390.1,3391.5,3342.05,3347.45,2112352
2023-11-10 00:00:00+05:30,3338.0,3347.45,3322.35,3333.45,1338557
2023-11-12 00:00:00+05:30,3350.0,3359.0,3345.0,3357.3,173346
2023-11-13 00:00:00+05:30,3356.0,3356.0,3327.0,3331.55,1030990
2023-11-15 00:00:00+05:30,3383.1,3413.0,3356.05,3404.3,2059802
2023-11-16 00:00:00+05:30,3430.05,3529.35,3414.2,3497.85,3951984
2023-11-17 00:00:00+05:30,3497.85,3524.5,3492.55,3502.45,2021292
2023-11-20 00:00:00+05:30,3491.25,3533.9,3491.25,3519.6,1475621
2023-11-21 00:00:00+05:30,3519.6,3539.05,3501.0,3510.2,1807236
2023-11-22 00:00:00+05:30,3500.0,3532.65,3481.1,3530.15,1798051
2023-11-23 00:00:00+05:30,3530.0,3544.0,3500.0,3508.25,2729804
2023-11-24 00:00:00+05:30,3494.25,3504.55,3453.0,3457.1,1989733
2023-11-28 00:00:00+05:30,3457.1,3481.25,3433.0,3470.15,1689195
2023-11-29 00:00:00+05:30,3481.0,3518.0,3475.8,3513.75,1441634
2023-11-30 00:00:00+05:30,3499.45,3516.65,3481.0,3487.6,3266235
2023-12-01 00:00:00+05:30,3500.0,3516.95,3490.05,3511.65,1172141
2023-12-04 00:00:00+05:30,3544.65,3547.8,3498.0,3512.45,1625213
2023-12-05 00:00:00+05:30,3538.0,3538.0,3502.8,3531.6,1377656
2023-12-06 00:00:00+05:30,3532.6,3612.85,3525.15,3604.1,1896572
2023-12-07 00:00:00+05:30,3605.0,3630.55,3591.7,3614.9,1967653
2023-12-08 00:00:00+05:30,3633.0,3645.0,3602.05,3626.7,1641155
2023-12-11 00:00:00+05:30,3622.9,3653.0,3615.0,3642.9,1102503
2023-12-12 00:00:00+05:30,3638.95,3698.4,3631.0,3672.1,2236866
2023-12-13 00:00:00+05:30,3643.55,3650.0,3563.0,3593.55,3850968
2023-12-14 00:00:00+05:30,3630.0,3678.0,3627.6,3667.25,3290396
2023-12-15 00:00:00+05:30,3666.7,3895.95,3666.7,3861.0,8531230
2023-12-18 00:00:00+05:30,3858.1,3929.0,3830.15,3859.2,2521612
2023-12-19 00:00:00+05:30,3845.0,3855.1,3790.0,3816.2,2004435
2023-12-20 00:00:00+05:30,3827.25,3898.8,3766.55,3780.05,2586083
2023-12-21 00:00:00+05:30,3756.25,3806.7,3743.35,3787.5,1517562
2023-12-22 00:00:00+05:30,3800.0,3845.95,3762.0,3824.0,2413058
2023-12-26 00:00:00+05:30,3819.85,3834.0,3790.15,3795.55,1285231
2023-12-27 00:00:00+05:30,3799.0,3818.2,3768.0,3811.2,1293976
2023-12-28 00:00:00+05:30,3824.0,3838.0,3792.1,3799.9,1682889
2023-12-29 00:00:00+05:30,3792.0,3822.6,3765.4,3793.4,1574996
2024-01-01 00:00:00+05:30,3790.0,3832.0,3773.0,3811.1,825907
2024-01-02 00:00:00+05:30,3811.1,3811.1,3767.25,3783.2,1344068
2024-01-03 00:00:00+05:30,3767.0,3771.85,3687.05,3691.75,1803075
2024-01-04 00:00:00+05:30,3701.75,3719.0,3651.0,3666.8,3598144
2024-01-05 00:00:00+05:30,3675.0,3747.75,3674.85,3737.9,1963127
2024-01-08 00:00:00+05:30,3737.9,3739.75,3672.4,3678.3,1067805
2024-01-09 00:00:00+05:30,3709.95,3752.35,3682.75,3689.9,1370944
2024-01-10 00:00:00+05:30,3690.0,3729.25,3688.0,3713.05,1292227
2024-01-11 00:00:00+05:30,3724.0,3773.0,3707.0,3735.55,1777909
2024-01-12 00:00:00+05:30,3848.0,3905.25,3821.6,3882.8,6813450
2024-01-15 00:00:00+05:30,3960.0,3965.0,3885.0,3903.8,2801505
2024-01-16 00:00:00+05:30,3899.0,3899.0,3855.55,3861.3,1432672
2024-01-17 00:00:00+05:30,3819.0,3909.95,3812.55,3884.6,3458696
2024-01-18 00:00:00+05:30,3898.0,3908.8,3862.0,3902.6,2239110
2024-01-19 00:00:00+05:30,3945.0,3963.55,3915.05,3943.05,2941975
2024-01-20 00:00:00+05:30,3948.0,3955.65,3855.55,3860.65,516477
2024-01-23 00:00:00+05:30,3900.0,3933.9,3842.75,3858.25,2618854
2024-01-24 00:00:00+05:30,3880.0,3883.65,3805.6,3841.8,2657709
2024-01-25 00:00:00+05:30,3839.9,3861.0,3778.7,3810.3,2205154
2024-01-29 00:00:00+05:30,3800.8,3820.0,3780.85,3801.0,1646747
2024-01-30 00:00:00+05:30,3807.45,3847.8,3787.0,3800.55,1411621
2024-01-31 00:00:00+05:30,3811.2,3834.0,3796.45,3815.95,2459358
2024-02-01 00:00:00+05:30,3820.0,3904.9,3805.05,3854.15,2363107
2024-02-02 00:00:00+05:30,3875.05,3984.4,3872.0,3966.3,2826510
2024-02-05 00:00:00+05:30,3983.0,4022.0,3962.1,3973.3,1691523
2024-02-06 00:00:00+05:30,3997.0,4149.9,3990.0,4136.0,4474396
2024-02-07 00:00:00+05:30,4153.0,4155.0,4073.95,4083.4,2124267
2024-02-08 00:00:00+05:30,4090.0,4158.0,4086.05,4134.1,2345173
2024-02-09 00:00:00+05:30,4136.55,4184.75,4100.0,4133.7,2100596
2024-02-12 00:00:00+05:30,4130.0,4159.6,4105.55,4120.7,1013716
2024-02-13 00:00:00+05:30,4125.45,4170.0,4081.5,4149.5,1257415
2024-02-14 00:00:00+05:30,4107.0,4114.9,4049.5,4100.1,1391283
2024-02-15 00:00:00+05:30,4128.0,4146.3,4083.0,4103.2,1091582
2024-02-16 00:00:00+05:30,4113.25,4147.95,4100.1,4128.3,1307556
2024-02-19 00:00:00+05:30,4123.05,4128.3,4055.0,4103.8,772291
2024-02-20 00:00:00+05:30,4082.1,4098.0,4010.0,4030.65,1193648
2024-02-21 00:00:00+05:30,4013.0,4063.35,3980.6,3991.5,1885939
2024-02-22 00:00:00+05:30,3971.0,4094.95,3971.0,4087.1,2982052
2024-02-23 00:00:00+05:30,4130.0,4130.0,4046.4,4052.1,2538072
2024-02-26 00:00:00+05:30,4036.0,4050.0,3982.75,4001.05,1379284
2024-02-27 00:00:00+05:30,3999.0,4124.0,3999.0,4104.4,2960475
2024-02-28 00:00:00+05:30,4095.6,4154.9,4089.0,4118.95,1939225
2024-02-29 00:00:00+05:30,4099.0,4138.1,4064.55,4095.1,3772719
2024-03-01 00:00:00+05:30,4107.2,4140.0,4086.8,4094.35,2043265
2024-03-02 00:00:00+05:30,4112.7,4129.5,4090.15,4107.1,65057
2024-03-04 00:00:00+05:30,4105.0,4117.9,4075.9,4080.7,1749271
2024-03-05 00:00:00+05:30,4062.0,4064.0,3980.0,4012.1,2070859
2024-03-06 00:00:00+05:30,3994.05,4072.0,3958.45,4064.3,1744204
2024-03-07 00:00:00+05:30,4065.0,4124.0,4037.7,4108.6,2688905
2024-03-11 00:00:00+05:30,4089.0,4153.0,4089.0,4122.35,2304068
2024-03-12 00:00:00+05:30,4122.35,4229.95,4121.05,4192.25,4039801
2024-03-13 00:00:00+05:30,4205.0,4241.0,4131.9,4149.0,2837260
2024-03-14 00:00:00+05:30,4153.45,4225.0,4086.0,4207.6,2919608
2024-03-15 00:00:00+05:30,4192.6,4239.0,4177.0,4219.25,3373143
2024-03-18 00:00:00+05:30,4215.25,4254.75,4117.85,4152.5,1526904
2024-03-19 00:00:00+05:30,4051.25,4058.0,3966.6,3977.3,8931209
2024-03-20 00:00:00+05:30,3986.0,4018.0,3960.2,3970.9,1817913
2024-03-21 00:00:00+05:30,3990.05,4008.4,3948.0,3972.95,3829582
2024-03-22 00:00:00+05:30,3897.0,3938.0,3855.0,3910.9,5852485
2024-03-26 00:00:00+05:30,3875.0,3946.7,3871.45,3877.5,3440925
2024-03-27 00:00:00+05:30,3888.5,3895.0,3829.4,3840.9,1968575
2024-03-28 00:00:00+05:30,3850.1,3915.0,3840.5,3876.3,4311783
2024-04-01 00:00:00+05:30,3897.7,3933.3,3888.05,3916.75,1569676
2024-04-02 00:00:00+05:30,3890.0,3909.85,3873.0,3883.8,2142666
2024-04-03 00:00:00+05:30,3851.0,3981.0,3851.0,3947.3,3973090
2024-04-04 00:00:00+05:30,3975.9,4028.65,3935.25,4003.3,3394637
2024-04-05 00:00:00+05:30,3978.0,4002.0,3960.5,3979.25,1636819
2024-04-08 00:00:00+05:30,3983.0,4032.65,3960.0,3972.55,2302538
2024-04-09 00:00:00+05:30,3984.0,4015.85,3925.05,3946.55,1876992
2024-04-10 00:00:00+05:30,3956.4,3990.2,3918.0,3984.65,2101965
2024-04-12 00:00:00+05:30,3971.0,4013.35,3945.5,4001.4,4354821
2024-04-15 00:00:00+05:30,4001.4,4064.2,3919.05,3941.2,4200329
2024-04-16 00:00:00+05:30,3902.0,3928.7,3862.85,3872.8,3051420
2024-04-18 00:00:00+05:30,3876.8,3936.0,3850.0,3862.0,3476284
2024-04-19 00:00:00+05:30,3838.0,3852.55,3800.9,3826.2,2957749
2024-04-22 00:00:00+05:30,3837.0,3878.0,3812.0,3864.6,1728883
2024-04-23 00:00:00+05:30,3877.05,3895.0,3860.6,3874.7,1807586
2024-04-24 00:00:00+05:30,3890.0,3898.0,3824.45,3831.05,1317312
2024-04-25 00:00:00+05:30,3811.2,3873.65,3811.0,3852.2,2856271
2024-04-26 00:00:00+05:30,3855.15,3876.8,3802.55,3821.35,2039178
2024-04-29 00:00:00+05:30,3838.0,3877.8,3819.2,3870.2,1110693
2024-04-30 00:00:00+05:30,3872.0,3881.75,3810.0,3820.65,2203078
2024-05-02 00:00:00+05:30,3778.05,3871.1,3778.05,3863.3,2491044
2024-05-03 00:00:00+05:30,3890.15,3893.6,3797.6,3843.4,2962234
2024-05-06 00:00:00+05:30,3853.0,3939.95,3853.0,3921.05,2053831
2024-05-07 00:00:00+05:30,3930.8,3988.0,3913.5,3978.95,2062112
2024-05-08 00:00:00+05:30,3961.0,3984.3,3938.6,3976.95,1247685
2024-05-09 00:00:00+05:30,3962.0,3971.0,3910.05,3960.2,1726486
2024-05-10 00:00:00+05:30,3962.6,3973.6,3885.05,3893.9,1672489
2024-05-13 00:00:00+05:30,3884.5,3955.0,3870.0,3947.8,931326
2024-05-14 00:00:00+05:30,3936.0,3945.8,3892.9,3901.2,1058317
2024-05-15 00:00:00+05:30,3904.5,3926.95,3875.5,3880.4,1115021
2024-05-16 00:00:00+05:30,3891.1,3909.5,3843.5,3900.95,2599399
2024-05-17 00:00:00+05:30,3919.0,3920.0,3830.0,3834.1,2765804
2024-05-18 00:00:00+05:30,3847.0,3861.9,3840.0,3851.45,91066
2024-05-21 00:00:00+05:30,3830.6,3844.75,3810.05,3820.2,1908117
2024-05-22 00:00:00+05:30,3835.0,3841.25,3817.55,3832.0,1311168
2024-05-23 00:00:00+05:30,3840.95,3905.0,3825.5,3893.45,2095742
2024-05-24 00:00:00+05:30,3878.25,3883.8,3844.3,3849.5,1309452
2024-05-27 00:00:00+05:30,3855.0,3908.35,3841.35,3847.05,1841538
2024-05-28 00:00:00+05:30,3858.0,3870.0,3830.0,3839.9,1801993
2024-05-29 00:00:00+05:30,3848.9,3848.9,3800.0,3803.65,1568095
2024-05-30 00:00:00+05:30,3777.0,3794.4,3715.45,3736.1,2919230
2024-05-31 00:00:00+05:30,3740.0,3749.8,3653.75,3670.95,10956800
2024-06-03 00:00:00+05:30,3732.8,3751.55,3696.0,3702.85,2156773
2024-06-04 00:00:00+05:30,3700.0,3745.0,3591.5,3715.0,3395997
2024-06-05 00:00:00+05:30,3716.0,3783.8,3700.0,3746.45,2799670
2024-06-06 00:00:00+05:30,3781.0,3839.9,3741.5,3830.4,4328036
2024-06-07 00:00:00+05:30,3837.3,3915.0,3837.3,3893.95,4552445
2024-06-10 00:00:00+05:30,3895.0,3905.9,3841.9,3858.7,1734661
2024-06-11 00:00:00+05:30,3845.0,3879.95,3841.0,3852.1,1419898
2024-06-12 00:00:00+05:30,3874.4,3893.5,3827.45,3831.65,2177001
2024-06-13 00:00:00+05:30,3856.8,3890.0,3852.0,3878.15,1932323
2024-06-14 00:00:00+05:30,3889.0,3889.0,3828.0,3832.05,1860730
2024-06-18 00:00:00+05:30,3826.05,3842.0,3795.05,3815.1,1774045
2024-06-19 00:00:00+05:30,3827.65,3833.85,3792.95,3801.7,1509050
2024-06-20 00:00:00+05:30,3796.0,3809.95,3780.05,3787.25,2846526
2024-06-21 00:00:00+05:30,3827.0,3877.8,3798.05,3810.75,4642195
2024-06-24 00:00:00+05:30,3808.75,3857.0,3791.3,3816.8,1702154
2024-06-25 00:00:00+05:30,3817.0,3847.65,3792.9,3838.45,1338808
2024-06-26 00:00:00+05:30,3844.5,3866.95,3841.0,3855.85,1639845
2024-06-27 00:00:00+05:30,3831.0,3942.0,3818.1,3934.15,4526556
2024-06-28 00:00:00+05:30,3917.8,3960.0,3897.85,3904.15,2731571
2024-07-01 00:00:00+05:30,3884.0,4001.7,3884.0,3978.2,2658723
2024-07-02 00:00:00+05:30,3993.6,4023.4,3982.55,4017.4,2307449
2024-07-03 00:00:00+05:30,4020.0,4026.1,3955.0,3965.25,1821198
2024-07-04 00:00:00+05:30,3999.85,4047.35,3982.1,4020.95,2518001
2024-07-05 00:00:00+05:30,4010.0,4026.75,3988.0,4011.8,1668616
2024-07-08 00:00:00+05:30,4022.0,4031.25,3978.05,3993.2,1758882
2024-07-09 00:00:00+05:30,3985.0,4006.95,3975.1,3985.5,1305801
2024-07-10 00:00:00+05:30,3983.7,4003.3,3902.0,3909.15,2669716
2024-07-11 00:00:00+05:30,3931.0,3980.0,3895.6,3923.7,4872189
2024-07-12 00:00:00+05:30,3980.0,4199.95,3971.3,4183.95,13509164
2024-07-15 00:00:00+05:30,4235.7,4240.0,4157.05,4169.2,4848030
2024-07-16 00:00:00+05:30,4172.0,4194.55,4144.9,4178.45,2029521
2024-07-18 00:00:00+05:30,4160.0,4325.0,4160.0,4315.55,5613364
2024-07-19 00:00:00+05:30,4317.4,4358.75,4285.25,4302.4,3903354
2024-07-22 00:00:00+05:30,4299.95,4319.95,4265.0,4287.35,1896386
2024-07-23 00:00:00+05:30,4283.0,4361.7,4266.3,4302.35,2365208
2024-07-24 00:00:00+05:30,4287.5,4339.1,4268.1,4306.25,1809793
2024-07-25 00:00:00+05:30,4295.0,4343.0,4274.2,4322.5,2810342
2024-07-26 00:00:00+05:30,4350.0,4422.45,4337.05,4387.85,3552210
2024-07-29 00:00:00+05:30,4415.0,4431.0,4371.0,4381.1,1746803
2024-07-30 00:00:00+05:30,4391.1,4398.0,4327.3,4365.35,1797906
2024-07-31 00:00:00+05:30,4350.0,4414.0,4345.0,4385.35,2330091
2024-08-01 00:00:00+05:30,4399.4,4419.3,4365.05,4397.1,2202244
2024-08-02 00:00:00+05:30,4365.0,4398.0,4270.0,4283.05,2811282
2024-08-05 00:00:00+05:30,4239.0,4239.0,4110.5,4155.05,2787771
2024-08-06 00:00:00+05:30,4170.95,4258.25,4160.8,4171.2,2203067
2024-08-07 00:00:00+05:30,4228.0,4244.95,4180.3,4200.45,1237666
2024-08-08 00:00:00+05:30,4181.0,4232.0,4160.0,4172.55,2441283
2024-08-09 00:00:00+05:30,4217.0,4253.65,4205.55,4228.75,1302536
2024-08-12 00:00:00+05:30,4230.0,4239.0,4186.35,4195.65,936912
2024-08-13 00:00:00+05:30,4213.0,4234.0,4183.0,4196.95,1495593
2024-08-14 00:00:00+05:30,4209.0,4306.2,4188.15,4295.25,3226545
2024-08-16 00:00:00+05:30,4350.0,4427.0,4325.1,4416.05,3457058
2024-08-19 00:00:00+05:30,4421.0,4494.25,4390.35,4490.0,2055210
2024-08-20 00:00:00+05:30,4505.0,4565.0,4500.0,4523.3,2212298
2024-08-21 00:00:00+05:30,4518.0,4560.0,4492.55,4551.5,1896990
2024-08-22 00:00:00+05:30,4560.0,4560.95,4497.2,4502.0,1829872
2024-08-23 00:00:00+05:30,4500.0,4506.0,4455.0,4463.9,1809253
2024-08-26 00:00:00+05:30,4489.0,4552.15,4485.0,4502.45,1844164
2024-08-27 00:00:00+05:30,4505.0,4510.0,4486.8,4497.15,930697
2024-08-28 00:00:00+05:30,4498.75,4562.5,4457.3,4506.05,1848058
2024-08-29 00:00:00+05:30,4460.0,4556.0,4460.0,4511.8,2133641
2024-08-30 00:00:00+05:30,4500.0,4592.25,4487.8,4553.75,3637222
2024-09-02 00:00:00+05:30,4576.0,4588.0,4512.0,4521.05,1216500
2024-09-03 00:00:00+05:30,4521.05,4555.9,4495.9,4512.35,1717263
2024-09-04 00:00:00+05:30,4476.95,4487.0,4436.7,4479.25,1265505
2024-09-05 00:00:00+05:30,4481.0,4499.0,4454.15,4475.95,1688793
2024-09-06 00:00:00+05:30,4473.95,4518.95,4440.0,4456.75,1649179
2024-09-09 00:00:00+05:30,4455.0,4490.25,4430.5,4449.55,1184938
2024-09-10 00:00:00+05:30,4442.45,4539.95,4440.45,4507.85,1385591
2024-09-11 00:00:00+05:30,4521.45,4549.35,4471.25,4479.35,1325919
2024-09-12 00:00:00+05:30,4510.25,4532.6,4431.3,4517.7,2742216
2024-09-13 00:00:00+05:30,4530.0,4547.0,4505.0,4522.6,1458786
2024-09-16 00:00:00+05:30,4527.0,4546.05,4494.45,4513.25,1155120
2024-09-17 00:00:00+05:30,4513.25,4535.8,4466.0,4505.65,1699364
2024-09-18 00:00:00+05:30,4497.05,4497.05,4321.0,4346.15,2961779
2024-09-19 00:00:00+05:30,4390.05,4422.2,4281.8,4296.15,2927551
2024-09-20 00:00:00+05:30,4316.9,4330.7,4227.5,4284.9,5447908
2024-09-23 00:00:00+05:30,4300.0,4309.4,4253.0,4268.5,1702319
2024-09-24 00:00:00+05:30,4251.65,4291.0,4240.0,4271.3,3012026
2024-09-25 00:00:00+05:30,4252.35,4289.6,4240.0,4274.75,2713073
2024-09-26 00:00:00+05:30,4260.0,4316.8,4260.0,4292.5,3964251
2024-09-27 00:00:00+05:30,4335.0,4378.0,4300.05,4308.7,3012477
2024-09-30 00:00:00+05:30,4286.9,4298.75,4260.05,4268.5,2503416
2024-10-01 00:00:00+05:30,4255.55,4295.75,4242.95,4287.9,1823365
2024-10-03 00:00:00+05:30,4262.6,4279.0,4210.0,4232.75,3350119
2024-10-04 00:00:00+05:30,4225.0,4298.0,4224.05,4252.25,2965463
2024-10-07 00:00:00+05:30,4273.9,4297.25,4229.4,4272.85,1472619
2024-10-08 00:00:00+05:30,4272.6,4279.4,4203.95,4253.25,1541867
2024-10-09 00:00:00+05:30,4260.0,4295.0,4246.7,4252.95,1082504
2024-10-10 00:00:00+05:30,4253.25,4293.85,4198.6,4227.4,2378875
2024-10-11 00:00:00+05:30,4143.0,4241.95,4112.45,4149.2,5759183
2024-10-14 00:00:00+05:30,4140.0,4165.4,4122.2,4136.65,2137590
2024-10-15 00:00:00+05:30,4131.05,4169.95,4095.0,4116.8,2759474
2024-10-16 00:00:00+05:30,4085.0,4115.0,4067.2,4094.95,2359151
2024-10-17 00:00:00+05:30,4112.8,4129.95,4092.95,4109.0,2522659
2024-10-18 00:00:00+05:30,4090.0,4146.15,4080.0,4123.05,2361000
2024-10-21 00:00:00+05:30,4132.6,4139.95,4070.0,4079.85,1595450
2024-10-22 00:00:00+05:30,4066.0,4089.8,4006.35,4015.5,1928049
2024-10-23 00:00:00+05:30,3999.6,4113.55,3995.15,4066.25,1966476
2024-10-24 00:00:00+05:30,4004.0,4079.0,4004.0,4047.9,2676744
2024-10-25 00:00:00+05:30,4057.05,4092.0,4032.7,4057.55,1759676
2024-10-28 00:00:00+05:30,4068.95,4134.0,4051.0,4090.85,1532534
2024-10-29 00:00:00+05:30,4095.85,4103.5,4060.1,4075.25,1445885
2024-10-30 00:00:00+05:30,4075.0,4107.0,4060.05,4084.65,1935002
2024-10-31 00:00:00+05:30,4070.0,4078.3,3960.0,3968.45,3740372
2024-11-01 00:00:00+05:30,3989.85,3998.95,3976.05,3984.2,154895
2024-11-04 00:00:00+05:30,3966.3,3991.9,3913.25,3964.15,2269192
2024-11-05 00:00:00+05:30,3941.1,3986.0,3941.1,3971.35,967590
2024-11-06 00:00:00+05:30,4003.6,4149.8,3975.25,4139.65,3792017
2024-11-07 00:00:00+05:30,4169.7,4205.8,4085.05,4150.9,3724349
2024-11-08 00:00:00+05:30,4155.0,4169.75,4117.65,4147.0,1648039
2024-11-11 00:00:00+05:30,4128.2,4234.3,4117.65,4198.7,1406487
2024-11-12 00:00:00+05:30,4216.0,4218.0,4164.35,4197.4,1587640
2024-11-13 00:00:00+05:30,4178.1,4196.75,4131.05,4150.35,1098813
2024-11-14 00:00:00+05:30,4135.0,4160.0,4116.45,4145.9,1825432
2024-11-18 00:00:00+05:30,4213.0,4213.0,3990.2,4019.5,3313944
2024-11-19 00:00:00+05:30,4019.9,4132.15,4014.1,4039.55,1776233
2024-11-21 00:00:00+05:30,4044.9,4092.45,4024.0,4072.85,2384347
2024-11-22 00:00:00+05:30,4071.0,4254.95,4054.0,4244.6,3096553
2024-11-25 00:00:00+05:30,4280.0,4328.1,4252.2,4315.1,4052167
2024-11-26 00:00:00+05:30,4321.05,4366.6,4310.0,4352.7,2060669
2024-11-27 00:00:00+05:30,4358.95,4377.4,4324.05,4332.55,1558993
2024-11-28 00:00:00+05:30,4319.0,4339.95,4233.0,4244.9,2558544
2024-11-29 00:00:00+05:30,4220.0,4298.7,4195.65,4270.85,2017425
2024-12-02 00:00:00+05:30,4270.0,4288.2,4230.05,4276.65,1670944
2024-12-03 00:00:00+05:30,4314.35,4325.0,4265.45,4302.75,2010905
2024-12-04 00:00:00+05:30,4313.55,4386.95,4289.05,4354.4,3302642
2024-12-05 00:00:00+05:30,4400.8,4489.0,4360.0,4464.05,3746747
2024-12-06 00:00:00+05:30,4453.0,4465.0,4412.75,4445.5,1842087
2024-12-09 00:00:00+05:30,4430.45,4469.4,4415.55,4452.15,2066639
2024-12-10 00:00:00+05:30,4426.15,4493.8,4412.1,4432.55,2087828
2024-12-11 00:00:00+05:30,4431.85,4448.65,4407.0,4427.45,1635256
2024-12-12 00:00:00+05:30,4430.05,4485.0,4426.0,4454.95,1914642
2024-12-13 00:00:00+05:30,4434.95,4494.9,4394.4,4473.9,1967048
2024-12-16 00:00:00+05:30,4459.0,4475.0,4397.0,4415.2,1646224
2024-12-17 00:00:00+05:30,4410.0,4432.95,4318.0,4328.5,3225027
2024-12-18 00:00:00+05:30,4311.7,4362.0,4289.6,4347.85,1575404
2024-12-19 00:00:00+05:30,4282.0,4364.0,4262.0,4271.9,3015763
2024-12-20 00:00:00+05:30,4329.0,4382.0,4152.5,4170.3,4116989
2024-12-23 00:00:00+05:30,4200.05,4217.0,4114.9,4158.3,2195338
2024-12-24 00:00:00+05:30,4158.3,4218.0,4158.3,4179.5,1181886
2024-12-26 00:00:00+05:30,4179.5,4199.95,4143.15,4169.1,1208464
2024-12-27 00:00:00+05:30,4163.0,4180.95,4147.25,4164.85,858100
2024-12-30 00:00:00+05:30,4151.0,4199.3,4112.0,4158.8,1527169
2024-12-31 00:00:00+05:30,4135.0,4139.95,4032.05,4094.8,1555429
2025-01-01 00:00:00+05:30,4094.4,4134.0,4085.45,4112.45,763161
2025-01-02 00:00:00+05:30,4120.0,4183.0,4096.95,4175.75,1720835
2025-01-03 00:00:00+05:30,4179.95,4179.95,4092.3,4099.9,1791953
2025-01-06 00:00:00+05:30,4105.5,4149.65,4066.4,4095.0,2085593
2025-01-07 00:00:00+05:30,4114.95,4140.35,4011.55,4028.3,2669054
2025-01-08 00:00:00+05:30,4034.9,4126.0,4017.75,4108.4,2181277
2025-01-09 00:00:00+05:30,4101.0,4137.75,4025.3,4038.85,2392472
2025-01-10 00:00:00+05:30,4200.0,4297.0,4170.0,4265.65,7894300
2025-01-13 00:00:00+05:30,4245.0,4322.95,4227.4,4291.1,4003771
2025-01-14 00:00:00+05:30,4302.0,4313.9,4219.05,4233.05,3441709
2025-01-15 00:00:00+05:30,4218.0,4256.45,4207.45,4249.6,1653474
2025-01-16 00:00:00+05:30,4260.0,4294.0,4191.85,4206.3,2637705
2025-01-17 00:00:00+05:30,4159.9,4160.6,4100.05,4124.3,1761466
2025-01-20 00:00:00+05:30,4145.8,4145.8,4068.1,4077.8,1287799
2025-01-21 00:00:00+05:30,4095.3,4111.0,4030.0,4035.85,1971591
2025-01-22 00:00:00+05:30,4050.0,4163.15,4044.2,4156.6,2409223
2025-01-23 00:00:00+05:30,4168.0,4191.35,4140.05,4145.45,1822998
2025-01-24 00:00:00+05:30,4104.0,4178.0,4104.0,4152.35,1910099
2025-01-27 00:00:00+05:30,4102.0,4156.35,4041.05,4065.15,1551782
2025-01-28 00:00:00+05:30,4070.8,4102.0,4028.3,4040.3,2468272
2025-01-29 00:00:00+05:30,4054.0,4107.85,4054.0,4099.8,1217089
2025-01-30 00:00:00+05:30,4099.9,4129.9,4058.5,4100.05,1531251
2025-01-31 00:00:00+05:30,4110.0,4128.45,4085.25,4112.4,1492943
2025-02-01 00:00:00+05:30,4113.0,4135.9,4056.0,4073.15,437172
2025-02-03 00:00:00+05:30,4030.9,4077.0,3998.7,4068.65,1265713
2025-02-04 00:00:00+05:30,4083.7,4118.85,4066.05,4107.05,2547132
2025-02-05 00:00:00+05:30,4150.0,4150.0,4076.0,4091.1,1693912
2025-02-06 00:00:00+05:30,4105.4,4139.5,4051.55,4082.75,2284536
2025-02-07 00:00:00+05:30,4090.0,4090.0,4008.0,4029.4,1548940
2025-02-10 00:00:00+05:30,4040.0,4052.0,4014.35,4036.95,1339511
2025-02-11 00:00:00+05:30,4018.4,4040.0,3955.0,3963.55,1810908
